poi_name,brand,latitude,longitude,shape_surface,postcode,index_to_benchmark_local,footfall_area_id,footfall_index
Opium,,48.83228,2.37943,542,75013,0.86574516901328535,891fb46446bffff,0.80182628883885954
Afrik'N'Fusion,,48.83116,2.36682,159,75013,0.86574516901328535,891fb464687ffff,0.79490153240904626
Afrik'N'Fusion,,48.83116,2.36682,159,75013,0.86574516901328535,891fb464687ffff,0.80229511801479447
Restaurant Le Comptoir,,48.83721,2.37251,373,75013,0.86574516901328535,891fb464447ffff,0.79167628883370822
Restaurant Le Comptoir,,48.83721,2.37251,373,75013,0.86574516901328535,891fb464447ffff,0.80611026261473517
Espace Aurore,,48.82448,2.37185,73,75013,0.86574516901328535,891fb4646abffff,0.77836907433156377
Espace Aurore,,48.82448,2.37185,73,75013,0.86574516901328535,891fb4646abffff,0.78536308695912627
Odette restaurant,,48.82954,2.37126,173,75013,0.86574516901328535,891fb4646b3ffff,0.74837992901131356
Odette restaurant,,48.82954,2.37126,173,75013,0.86574516901328535,891fb4646b3ffff,0.74902590115527312
Ribass - Restaurant Libanais,,48.83821,2.35731,212,75013,0.86574516901328535,891fb467123ffff,0.76524981293899275
Ribass - Restaurant Libanais,,48.83821,2.35731,212,75013,0.86574516901328535,891fb467123ffff,0.78319944957159826
Lenouvô Cosmos,,48.82593,2.36517,650,75013,0.86574516901328535,891fb464617ffff,0.815451301677081
Lenouvô Cosmos,,48.82593,2.36517,650,75013,0.86574516901328535,891fb464617ffff,0.8210409220581788
Café Jules,,48.8306,2.35452,124,75013,0.86574516901328535,891fb46716fffff,0.84282297850870325
Café Jules,,48.8306,2.35452,124,75013,0.86574516901328535,891fb46716fffff,0.8531753395745646
L'Age d'Or,,48.82653,2.35986,455,75013,0.86574516901328535,891fb4646c7ffff,0.85459125924164958
L'Age d'Or,,48.82653,2.35986,455,75013,0.86574516901328535,891fb4646c7ffff,0.8572052960454285
Café Paulette Brasserie Restaurant Paris 13,,48.83519,2.34488,201,75013,0.86574516901328535,891fb467147ffff,0.722093065868788
Café Paulette Brasserie Restaurant Paris 13,,48.83519,2.34488,201,75013,0.86574516901328535,891fb467147ffff,0.73836775352791328
Under the sea - Ephemera,,48.83331,2.37445,1249,75013,0.86574516901328535,891fb46444fffff,0.64697760922582437
Under the sea - Ephemera,,48.83331,2.37445,1249,75013,0.86574516901328535,891fb46444fffff,0.66048029436462585
La petite cuisine de Sandrine,,48.82798,2.3733,62,75013,0.86574516901328535,891fb4646a3ffff,0.81927349836838015
La petite cuisine de Sandrine,,48.82798,2.3733,62,75013,0.86574516901328535,891fb4646a3ffff,0.82853661877336227
Milord,,48.82985,2.37518,219,75013,0.86574516901328535,891fb4646b7ffff,0.82802159085091587
Milord,,48.82985,2.37518,219,75013,0.86574516901328535,891fb4646b7ffff,0.83694673184208646
Restaurant OFF Paris Seine,,48.84273,2.36815,1349,75013,0.86574516901328535,891fb4644cfffff,0.72812205654869933
Restaurant OFF Paris Seine,,48.84273,2.36815,1349,75013,0.86574516901328535,891fb4644cfffff,0.74370716340379406
Mike's Tasty Balls,,48.83599,2.34707,127,75013,0.86574516901328535,891fb467173ffff,0.73950787161035125
Mike's Tasty Balls,,48.83599,2.34707,127,75013,0.86574516901328535,891fb467173ffff,0.75237230098357388
La Table Du Ramen,,48.82662,2.35936,306,75013,0.86574516901328535,891fb46468bffff,0.709092926525174
La Table Du Ramen,,48.82662,2.35936,306,75013,0.86574516901328535,891fb46468bffff,0.72180219744184271
CARAVANE DES DELICES,CARAVANE,48.82097,2.36669,1249,75013,0.86574516901328535,891fb46460fffff,0.7764438733180502
CARAVANE DES DELICES,CARAVANE,48.82097,2.36669,1249,75013,0.86574516901328535,891fb46460fffff,0.79203315378076977
MAYAM Restaurant,,48.83398,2.36446,1730,75013,0.86574516901328535,891fb464697ffff,0.833941618827734
MAYAM Restaurant,,48.83398,2.36446,1730,75013,0.86574516901328535,891fb464697ffff,0.84303791933430372
L'ile Aux Singes,,48.8307,2.34855,169,75013,0.86574516901328535,891fb46716bffff,0.77606577789771325
L'ile Aux Singes,,48.8307,2.34855,169,75013,0.86574516901328535,891fb46716bffff,0.79063978431090376
Ang,,48.82815,2.38046,716,75013,0.86574516901328535,891fb4640d3ffff,0.76115715771941073
Ang,,48.82815,2.38046,716,75013,0.86574516901328535,891fb4640d3ffff,0.77467457748996627
SCPO Econ Diner,,48.8331,2.35512,162,75013,0.86574516901328535,891fb467167ffff,0.8061731502769276
SCPO Econ Diner,,48.8331,2.35512,162,75013,0.86574516901328535,891fb467167ffff,0.81995921683116924
Royal City Restaurant,,48.82375,2.34504,83,75013,0.86574516901328535,891fb4673afffff,0.7564804553887432
Royal City Restaurant,,48.82375,2.34504,83,75013,0.86574516901328535,891fb4673afffff,0.76240806045185849
Meat,,48.82198,2.34987,1249,75013,0.86574516901328535,891fb467337ffff,0.76512290861297072
Meat,,48.82198,2.34987,1249,75013,0.86574516901328535,891fb467337ffff,0.77999038552136868
Chez Nenesse,,48.82751,2.34958,177,75013,0.86574516901328535,891fb4673a7ffff,0.70396784388752465
Chez Nenesse,,48.82751,2.34958,177,75013,0.86574516901328535,891fb4673a7ffff,0.710230935170998
Le San Giovani,,48.82638,2.34287,175,75013,0.86574516901328535,891fb4673a3ffff,0.78583600974272838
Le San Giovani,,48.82638,2.34287,175,75013,0.86574516901328535,891fb4673a3ffff,0.79877742326922785
Tigre qui pleure,,48.82984,2.37146,262,75013,0.86574516901328535,891fb4646b3ffff,0.74837992901131356
Tigre qui pleure,,48.82984,2.37146,262,75013,0.86574516901328535,891fb4646b3ffff,0.74902590115527312
Habibi Restaurant (Traiteur Syrien),,48.83458,2.3471,11146,75013,0.86574516901328535,891fb467173ffff,0.73950787161035125
Habibi Restaurant (Traiteur Syrien),,48.83458,2.3471,11146,75013,0.86574516901328535,891fb467173ffff,0.75237230098357388
Brasserie chat alors,,48.83227,2.36875,155,75013,0.86574516901328535,891fb46444bffff,0.823660535519679
Brasserie chat alors,,48.83227,2.36875,155,75013,0.86574516901328535,891fb46444bffff,0.8335960709208069
Restaurant Buddha,,48.83605,2.34709,127,75013,0.86574516901328535,891fb467173ffff,0.73950787161035125
Restaurant Buddha,,48.83605,2.34709,127,75013,0.86574516901328535,891fb467173ffff,0.75237230098357388
Restaurant portugais,,48.81984,2.35656,159,75013,0.86574516901328535,891fb464653ffff,0.73220475629814352
Restaurant portugais,,48.81984,2.35656,159,75013,0.86574516901328535,891fb464653ffff,0.75019193386775673
Libshop - Bibliothèque,,48.8268,2.37891,1163,75013,0.86574516901328535,891fb4640dbffff,0.81080570883042458
Libshop - Bibliothèque,,48.8268,2.37891,1163,75013,0.86574516901328535,891fb4640dbffff,0.82835186390584614
Asia Story Bibliothèque,,48.83063,2.37546,1249,75013,0.86574516901328535,891fb4646b7ffff,0.82802159085091587
Asia Story Bibliothèque,,48.83063,2.37546,1249,75013,0.86574516901328535,891fb4646b7ffff,0.83694673184208646
Chefs du Quartier,,48.83726,2.35592,123,75013,0.86574516901328535,891fb46712bffff,0.7647789559534548
Chefs du Quartier,,48.83726,2.35592,123,75013,0.86574516901328535,891fb46712bffff,0.77728592328442669
Le Dicton,,48.83692,2.3471,313,75013,0.86574516901328535,891fb467173ffff,0.73950787161035125
Le Dicton,,48.83692,2.3471,313,75013,0.86574516901328535,891fb467173ffff,0.75237230098357388
Apollonia,,48.82843,2.351,129,75013,0.86574516901328535,891fb4646d3ffff,0.74590737899995241
Apollonia,,48.82843,2.351,129,75013,0.86574516901328535,891fb4646d3ffff,0.76415607833736487
La MaisoN Austerlitz,,48.84262,2.36331,23,75013,0.86574516901328535,891fb4644cbffff,0.79918759651313764
La MaisoN Austerlitz,,48.84262,2.36331,23,75013,0.86574516901328535,891fb4644cbffff,0.81590290453216419
EP7 Guinguette Numérique et Gourmande - Paris 13,,48.83143,2.37542,200,75013,0.86574516901328535,891fb4646b7ffff,0.82802159085091587
EP7 Guinguette Numérique et Gourmande - Paris 13,,48.83143,2.37542,200,75013,0.86574516901328535,891fb4646b7ffff,0.83694673184208646
Bioburger Gobelins,BIOBURGER,48.83378,2.35364,180,75013,0.86574516901328535,891fb467167ffff,0.8061731502769276
Bioburger Gobelins,BIOBURGER,48.83378,2.35364,180,75013,0.86574516901328535,891fb467167ffff,0.81995921683116924
Dame Augustine,,48.83573,2.35228,40,75013,0.86574516901328535,891fb467177ffff,0.79526202787293876
Dame Augustine,,48.83573,2.35228,40,75013,0.86574516901328535,891fb467177ffff,0.81248594772666594
Le Bonheur,,48.84255,2.36337,23,75013,0.86574516901328535,891fb4644cbffff,0.79918759651313764
Le Bonheur,,48.84255,2.36337,23,75013,0.86574516901328535,891fb4644cbffff,0.81590290453216419
La Barge du CROUS de Paris,,48.83304,2.37973,448,75013,0.86574516901328535,891fb464463ffff,0.75060185799435108
La Barge du CROUS de Paris,,48.83304,2.37973,448,75013,0.86574516901328535,891fb464463ffff,0.77476514858111434
Bubble Bae Paris,,48.83119,2.38067,896,75013,0.86574516901328535,891fb46446bffff,0.793548877747055
Bubble Bae Paris,,48.83119,2.38067,896,75013,0.86574516901328535,891fb46446bffff,0.80182628883885954
Au Petit Village,,48.83328,2.35621,236,75013,0.86574516901328535,891fb467167ffff,0.8061731502769276
Au Petit Village,,48.83328,2.35621,236,75013,0.86574516901328535,891fb467167ffff,0.81995921683116924
Asian Fusion Food court,,48.82097,2.36669,1249,75013,0.86574516901328535,891fb46460fffff,0.7764438733180502
Asian Fusion Food court,,48.82097,2.36669,1249,75013,0.86574516901328535,891fb46460fffff,0.79203315378076977
Chez Nathalie,,48.82794,2.35283,107,75013,0.86574516901328535,891fb4646d3ffff,0.74590737899995241
Chez Nathalie,,48.82794,2.35283,107,75013,0.86574516901328535,891fb4646d3ffff,0.76415607833736487
Les Bottes de 7 lieues,,48.8326,2.37081,608,75013,0.86574516901328535,891fb4646b3ffff,0.74837992901131356
Les Bottes de 7 lieues,,48.8326,2.37081,608,75013,0.86574516901328535,891fb4646b3ffff,0.74902590115527312
TJ Asian Fusion - BUBBLE TEA - BANH MI - BO BUN - BAO BURGER,,48.82428,2.36205,195,75013,0.86574516901328535,891fb464613ffff,0.82605267688930661
TJ Asian Fusion - BUBBLE TEA - BANH MI - BO BUN - BAO BURGER,,48.82428,2.36205,195,75013,0.86574516901328535,891fb464613ffff,0.83929745611892892
Bubble Bae Coffee,,48.83119,2.38067,896,75013,0.86574516901328535,891fb46446bffff,0.793548877747055
Bubble Bae Coffee,,48.83119,2.38067,896,75013,0.86574516901328535,891fb46446bffff,0.80182628883885954
Café du Commerce,,48.82824,2.3502,84,75013,0.86574516901328535,891fb4646d3ffff,0.74590737899995241
Café du Commerce,,48.82824,2.3502,84,75013,0.86574516901328535,891fb4646d3ffff,0.76415607833736487
Le Père Fecto,,48.82795,2.36902,81,75013,0.86574516901328535,891fb4646bbffff,0.84492412138539619
Le Père Fecto,,48.82795,2.36902,81,75013,0.86574516901328535,891fb4646bbffff,0.84697038054208873
Le Relais,,48.83455,2.36755,540,75013,0.86574516901328535,891fb46444bffff,0.823660535519679
Le Relais,,48.83455,2.36755,540,75013,0.86574516901328535,891fb46444bffff,0.8335960709208069
Feng Sheng,,48.82561,2.34183,153,75013,0.86574516901328535,891fb4673abffff,0.77011822308374978
Feng Sheng,,48.82561,2.34183,153,75013,0.86574516901328535,891fb4673abffff,0.7733333095328695
Chez les Osias restaurant Paris,,48.82761,2.37204,385,75013,0.86574516901328535,891fb4646a3ffff,0.81927349836838015
Chez les Osias restaurant Paris,,48.82761,2.37204,385,75013,0.86574516901328535,891fb4646a3ffff,0.82853661877336227
Foodex,,48.82581,2.34533,354,75013,0.86574516901328535,891fb4673afffff,0.7564804553887432
Foodex,,48.82581,2.34533,354,75013,0.86574516901328535,891fb4673afffff,0.76240806045185849
Cindy Richie,,48.82807,2.35187,161,75013,0.86574516901328535,891fb4646d3ffff,0.74590737899995241
Cindy Richie,,48.82807,2.35187,161,75013,0.86574516901328535,891fb4646d3ffff,0.76415607833736487
MORTENSEN,,48.83916,2.36017,206,75013,0.86574516901328535,891fb467123ffff,0.76524981293899275
MORTENSEN,,48.83916,2.36017,206,75013,0.86574516901328535,891fb467123ffff,0.78319944957159826
Restaurant Marty,,48.83732,2.35117,345,75013,0.86574516901328535,891fb46710fffff,0.78161356167487617
Restaurant Marty,,48.83732,2.35117,345,75013,0.86574516901328535,891fb46710fffff,0.79639579566555474
TOO Restaurant,,48.82536,2.38231,1828,75013,0.86574516901328535,891fb4640dbffff,0.81080570883042458
TOO Restaurant,,48.82536,2.38231,1828,75013,0.86574516901328535,891fb4640dbffff,0.82835186390584614
Chez Trassoudaine,,48.8287,2.36525,110,75013,0.86574516901328535,891fb46468fffff,0.7909994393588845
Chez Trassoudaine,,48.8287,2.36525,110,75013,0.86574516901328535,891fb46468fffff,0.80400351675883319
Restaurant kapadokya,,48.8372,2.36013,314,75013,0.86574516901328535,891fb46712fffff,0.78190898812368193
Restaurant kapadokya,,48.8372,2.36013,314,75013,0.86574516901328535,891fb46712fffff,0.78973178494045015
Jardin Sauvage,,48.84172,2.36875,180,75013,0.86574516901328535,891fb4644cfffff,0.72812205654869933
Jardin Sauvage,,48.84172,2.36875,180,75013,0.86574516901328535,891fb4644cfffff,0.74370716340379406
Hello You - Food Bar,,48.82917,2.38238,1249,75013,0.86574516901328535,891fb4640d3ffff,0.76115715771941073
Hello You - Food Bar,,48.82917,2.38238,1249,75013,0.86574516901328535,891fb4640d3ffff,0.77467457748996627
Restaurant Emeraude,,48.82607,2.35296,943,75013,0.86574516901328535,891fb4646d3ffff,0.74590737899995241
Restaurant Emeraude,,48.82607,2.35296,943,75013,0.86574516901328535,891fb4646d3ffff,0.76415607833736487
The Bench Café,,48.83236,2.35067,344,75013,0.86574516901328535,891fb467163ffff,0.64370163760663834
The Bench Café,,48.83236,2.35067,344,75013,0.86574516901328535,891fb467163ffff,0.66122023000753516
Le Chevaleret - Brasserie,,48.83344,2.36953,1206,75013,0.86574516901328535,891fb46444bffff,0.823660535519679
Le Chevaleret - Brasserie,,48.83344,2.36953,1206,75013,0.86574516901328535,891fb46444bffff,0.8335960709208069
Raton Buveur,,48.82938,2.37908,2315,75013,0.86574516901328535,891fb4646a7ffff,0.84612402338880333
Raton Buveur,,48.82938,2.37908,2315,75013,0.86574516901328535,891fb4646a7ffff,0.85627855990131585
L'Hommage,,48.8224,2.36312,103,75013,0.86574516901328535,891fb46461bffff,0.7848172320821436
L'Hommage,,48.8224,2.36312,103,75013,0.86574516901328535,891fb46461bffff,0.794058401303433
Gastronomie Russe,,48.83964,2.37,1249,75013,0.86574516901328535,891fb464457ffff,0.73498595079410756
Gastronomie Russe,,48.83964,2.37,1249,75013,0.86574516901328535,891fb464457ffff,0.74586285887898651
Sous la Feuille,,48.8277,2.35035,107,75013,0.86574516901328535,891fb4646d3ffff,0.74590737899995241
Sous la Feuille,,48.8277,2.35035,107,75013,0.86574516901328535,891fb4646d3ffff,0.76415607833736487
Restaurant Anatolie,,48.83458,2.36769,540,75013,0.86574516901328535,891fb46444bffff,0.823660535519679
Restaurant Anatolie,,48.83458,2.36769,540,75013,0.86574516901328535,891fb46444bffff,0.8335960709208069
Restaurant,,48.82575,2.35157,110,75013,0.86574516901328535,891fb4646dbffff,0.79605875010247662
Restaurant,,48.82575,2.35157,110,75013,0.86574516901328535,891fb4646dbffff,0.80345015630947081
EAT'S TIME,,48.82569,2.34978,1249,75013,0.86574516901328535,891fb4646dbffff,0.79605875010247662
EAT'S TIME,,48.82569,2.34978,1249,75013,0.86574516901328535,891fb4646dbffff,0.80345015630947081
Les Frangins,,48.83573,2.35216,406,75013,0.86574516901328535,891fb467177ffff,0.79526202787293876
Les Frangins,,48.83573,2.35216,406,75013,0.86574516901328535,891fb467177ffff,0.81248594772666594
Topaze Imperiale,,48.84291,2.36367,380,75013,0.86574516901328535,891fb4644cbffff,0.79918759651313764
Topaze Imperiale,,48.84291,2.36367,380,75013,0.86574516901328535,891fb4644cbffff,0.81590290453216419
Jazz Café Montparnasse,,48.839,2.3209,8980,75014,0.56931948010378663,891fb467007ffff,0.86563982164881281
Jazz Café Montparnasse,,48.839,2.3209,8980,75014,0.56931948010378663,891fb467007ffff,0.87262986113593033
Resto Paris,,48.83426,2.31609,272,75014,0.56931948010378663,891fb467073ffff,0.78121825231914632
Resto Paris,,48.83426,2.31609,272,75014,0.56931948010378663,891fb467073ffff,0.78936025810918675
Food Society Paris,,48.83843,2.32207,542,75014,0.56931948010378663,891fb467007ffff,0.86563982164881281
Food Society Paris,,48.83843,2.32207,542,75014,0.56931948010378663,891fb467007ffff,0.87262986113593033
Inizio,,48.84259,2.32609,1249,75014,0.56931948010378663,891fb4670afffff,0.79750102032509418
Inizio,,48.84259,2.32609,1249,75014,0.56931948010378663,891fb4670afffff,0.81549013421915384
Maison Edgar,,48.83958,2.33017,258,75014,0.56931948010378663,891fb467037ffff,0.71466463968314686
Maison Edgar,,48.83958,2.33017,258,75014,0.56931948010378663,891fb467037ffff,0.73967123075333829
Joe’s Dough Paris sandwich & crêpes,,48.84158,2.32485,144,75014,0.56931948010378663,891fb467033ffff,0.67666906084854372
Joe’s Dough Paris sandwich & crêpes,,48.84158,2.32485,144,75014,0.56931948010378663,891fb467033ffff,0.70328121193598
luna piena,,48.82942,2.31381,202,75014,0.56931948010378663,891fb4672b7ffff,0.76990406088136543
luna piena,,48.82942,2.31381,202,75014,0.56931948010378663,891fb4672b7ffff,0.78006035590067935
Buffet Et,,48.83997,2.32408,349,75014,0.56931948010378663,891fb467033ffff,0.67666906084854372
Buffet Et,,48.83997,2.32408,349,75014,0.56931948010378663,891fb467033ffff,0.70328121193598
Armenian Restaurant,,48.8257,2.34117,379,75014,0.56931948010378663,891fb4673abffff,0.77011822308374978
Armenian Restaurant,,48.8257,2.34117,379,75014,0.56931948010378663,891fb4673abffff,0.7733333095328695
L'Auberge du Roi Gradlon,,48.83529,2.34626,155,75014,0.56931948010378663,891fb467147ffff,0.722093065868788
L'Auberge du Roi Gradlon,,48.83529,2.34626,155,75014,0.56931948010378663,891fb467147ffff,0.73836775352791328
HaTaYa,,48.83679,2.31803,4,75014,0.56931948010378663,891fb46700fffff,0.77021456682083467
HaTaYa,,48.83679,2.31803,4,75014,0.56931948010378663,891fb46700fffff,0.78431711185952391
Restaurant rêves d’Afrique chez Clarisse Minimbou,,48.83407,2.32227,86,75014,0.56931948010378663,891fb467077ffff,0.78502527223248364
Restaurant rêves d’Afrique chez Clarisse Minimbou,,48.83407,2.32227,86,75014,0.56931948010378663,891fb467077ffff,0.794836311473603
Café du Rendez-Vous,,48.83367,2.3316,364,75014,0.56931948010378663,891fb46702fffff,0.82854110636620137
Café du Rendez-Vous,,48.83367,2.3316,364,75014,0.56931948010378663,891fb46702fffff,0.84233350073373048
Brasserie Partage,,48.82945,2.31783,114,75014,0.56931948010378663,891fb46706bffff,0.77840959747382932
Brasserie Partage,,48.82945,2.31783,114,75014,0.56931948010378663,891fb46706bffff,0.78888179759978982
"Kebab's Friend ""Berliner""",,48.82994,2.32841,485,75014,0.56931948010378663,891fb46739bffff,0.82795541629103153
"Kebab's Friend ""Berliner""",,48.82994,2.32841,485,75014,0.56931948010378663,891fb46739bffff,0.84196068659772783
Restaurant Bistronomique FLORINA,,48.83751,2.34489,463,75014,0.56931948010378663,891fb46710bffff,0.72137203714635389
Restaurant Bistronomique FLORINA,,48.83751,2.34489,463,75014,0.56931948010378663,891fb46710bffff,0.74225325489180449
Le Gentilly,,48.81971,2.3447,214,75014,0.56931948010378663,891fb467323ffff,0.70982817452041247
Le Gentilly,,48.81971,2.3447,214,75014,0.56931948010378663,891fb467323ffff,0.732376161763704
Armand Bar & Kitchen,,48.83919,2.32338,124,75014,0.56931948010378663,891fb467007ffff,0.86563982164881281
Armand Bar & Kitchen,,48.83919,2.32338,124,75014,0.56931948010378663,891fb467007ffff,0.87262986113593033
Desi Food,,48.82468,2.33918,1352,75014,0.56931948010378663,891fb467317ffff,0.718854502553367
Desi Food,,48.82468,2.33918,1352,75014,0.56931948010378663,891fb467317ffff,0.7428596546485764
COMME CHEZ SOI,,48.84003,2.324,349,75014,0.56931948010378663,891fb467033ffff,0.67666906084854372
COMME CHEZ SOI,,48.84003,2.324,349,75014,0.56931948010378663,891fb467033ffff,0.70328121193598
Maison Péret - Restaurant Brasserie - Rue Daguerre,,48.83359,2.33096,204,75014,0.56931948010378663,891fb46702fffff,0.82854110636620137
Maison Péret - Restaurant Brasserie - Rue Daguerre,,48.83359,2.33096,204,75014,0.56931948010378663,891fb46702fffff,0.84233350073373048
Good's - Restaurant - Bar à chicha,,48.83961,2.32368,188,75014,0.56931948010378663,891fb467007ffff,0.86563982164881281
Good's - Restaurant - Bar à chicha,,48.83961,2.32368,188,75014,0.56931948010378663,891fb467007ffff,0.87262986113593033
Dream Sushi,,48.82505,2.32013,242,75014,0.56931948010378663,891fb4673dbffff,0.78044477825217273
Dream Sushi,,48.82505,2.32013,242,75014,0.56931948010378663,891fb4673dbffff,0.79596141953189747
Les burgers de papa,,48.82889,2.32804,93,75014,0.56931948010378663,891fb46739bffff,0.82795541629103153
Les burgers de papa,,48.82889,2.32804,93,75014,0.56931948010378663,891fb46739bffff,0.84196068659772783
Quai 14,,48.82741,2.33144,178,75014,0.56931948010378663,891fb46738bffff,0.75324390825715
Quai 14,,48.82741,2.33144,178,75014,0.56931948010378663,891fb46738bffff,0.7711939585997919
Chez Colette,,48.8355,2.32571,44,75014,0.56931948010378663,891fb46702bffff,0.73741576453501845
Chez Colette,,48.8355,2.32571,44,75014,0.56931948010378663,891fb46702bffff,0.74781399318206609
Place Stéphane Hessel,,48.84151,2.32535,1249,75014,0.56931948010378663,891fb467033ffff,0.67666906084854372
Place Stéphane Hessel,,48.84151,2.32535,1249,75014,0.56931948010378663,891fb467033ffff,0.70328121193598
Côté Jardin,COTE,48.83954,2.33115,2543,75014,0.56931948010378663,891fb467037ffff,0.71466463968314686
Côté Jardin,COTE,48.83954,2.33115,2543,75014,0.56931948010378663,891fb467037ffff,0.73967123075333829
Jin Xin Lou,,48.82179,2.34246,254,75014,0.56931948010378663,891fb467333ffff,0.75763024065444118
Jin Xin Lou,,48.82179,2.34246,254,75014,0.56931948010378663,891fb467333ffff,0.7724333185631721
STAND,,48.84081,2.32509,485,75014,0.56931948010378663,891fb467033ffff,0.67666906084854372
STAND,,48.84081,2.32509,485,75014,0.56931948010378663,891fb467033ffff,0.70328121193598
DAMASQUINO,,48.83577,2.32495,147,75014,0.56931948010378663,891fb46703bffff,0.77409012030345059
DAMASQUINO,,48.83577,2.32495,147,75014,0.56931948010378663,891fb46703bffff,0.79242665460010731
Habibi Restaurant (Traiteur Syrien),,48.83488,2.34563,125,75014,0.56931948010378663,891fb467147ffff,0.722093065868788
Habibi Restaurant (Traiteur Syrien),,48.83488,2.34563,125,75014,0.56931948010378663,891fb467147ffff,0.73836775352791328
Restaurant Aux Produits du Sud Ouest,,48.84175,2.32488,160,75014,0.56931948010378663,891fb4670abffff,0.86053821156002086
Restaurant Aux Produits du Sud Ouest,,48.84175,2.32488,160,75014,0.56931948010378663,891fb4670abffff,0.86920728942323533
"Restaurant ""La Porte Didot""",,48.82633,2.31251,1249,75014,0.56931948010378663,891fb4672a3ffff,0.83830246321337876
"Restaurant ""La Porte Didot""",,48.82633,2.31251,1249,75014,0.56931948010378663,891fb4672a3ffff,0.84783062846689661
Brunch à,,48.83614,2.32401,172,75014,0.56931948010378663,891fb46703bffff,0.77409012030345059
Brunch à,,48.83614,2.32401,172,75014,0.56931948010378663,891fb46703bffff,0.79242665460010731
Cafe Plaisance,,48.83149,2.31493,1268,75014,0.56931948010378663,891fb46707bffff,0.80426969588934083
Cafe Plaisance,,48.83149,2.31493,1268,75014,0.56931948010378663,891fb46707bffff,0.81182854796900283
The Australian Bar,,48.83344,2.33347,1390,75014,0.56931948010378663,891fb467397ffff,0.83440400485065691
The Australian Bar,,48.83344,2.33347,1390,75014,0.56931948010378663,891fb467397ffff,0.84775711562778255
Jacky et Tètelle,,48.83385,2.3218,50,75014,0.56931948010378663,891fb467077ffff,0.78502527223248364
Jacky et Tètelle,,48.83385,2.3218,50,75014,0.56931948010378663,891fb467077ffff,0.794836311473603
Resto Edgar,,48.84283,2.32631,1249,75014,0.56931948010378663,891fb4670afffff,0.79750102032509418
Resto Edgar,,48.84283,2.32631,1249,75014,0.56931948010378663,891fb4670afffff,0.81549013421915384
My Way,,48.82694,2.30978,253,75014,0.56931948010378663,891fb4672bbffff,0.78695588553773244
My Way,,48.82694,2.30978,253,75014,0.56931948010378663,891fb4672bbffff,0.80281068177451609
Au Réveil Samaritain,,48.83149,2.34092,211,75014,0.56931948010378663,891fb46714fffff,0.768707161138514
Au Réveil Samaritain,,48.83149,2.34092,211,75014,0.56931948010378663,891fb46714fffff,0.78782026205624922
Brasao,,48.82991,2.32893,135,75014,0.56931948010378663,891fb46739bffff,0.82795541629103153
Brasao,,48.82991,2.32893,135,75014,0.56931948010378663,891fb46739bffff,0.84196068659772783
Black Pinky,,48.83912,2.32292,30,75014,0.56931948010378663,891fb467007ffff,0.86563982164881281
Black Pinky,,48.83912,2.32292,30,75014,0.56931948010378663,891fb467007ffff,0.87262986113593033
Matisse Food,,48.82996,2.32843,485,75014,0.56931948010378663,891fb46739bffff,0.82795541629103153
Matisse Food,,48.82996,2.32843,485,75014,0.56931948010378663,891fb46739bffff,0.84196068659772783
Le Mauritius,,48.83227,2.33009,744,75014,0.56931948010378663,891fb467393ffff,0.79615931850453914
Le Mauritius,,48.83227,2.33009,744,75014,0.56931948010378663,891fb467393ffff,0.8051595066824595
Les Tontons,,48.83508,2.32016,135,75014,0.56931948010378663,891fb467077ffff,0.78502527223248364
Les Tontons,,48.83508,2.32016,135,75014,0.56931948010378663,891fb467077ffff,0.794836311473603
Café Signes,,48.82588,2.32258,275,75014,0.56931948010378663,891fb4673d3ffff,0.7751657538545087
Café Signes,,48.82588,2.32258,275,75014,0.56931948010378663,891fb4673d3ffff,0.78358715904236842
Restaurant Universitaire CIUP - CROUS,,48.81929,2.33749,1249,75014,0.56931948010378663,891fb46730fffff,0.74017073183142457
Restaurant Universitaire CIUP - CROUS,,48.81929,2.33749,1249,75014,0.56931948010378663,891fb46730fffff,0.7607101027556803
Café du Théâtre de la Cité,,48.81896,2.33817,1249,75014,0.56931948010378663,891fb46730fffff,0.74017073183142457
Café du Théâtre de la Cité,,48.81896,2.33817,1249,75014,0.56931948010378663,891fb46730fffff,0.7607101027556803
Don Yoku,,48.82876,2.32465,422,75014,0.56931948010378663,891fb46706fffff,0.79029307375432389
Don Yoku,,48.82876,2.32465,422,75014,0.56931948010378663,891fb46706fffff,0.8018866429312691
Fourteen Cafe,,48.8303,2.33363,162,75014,0.56931948010378663,891fb467383ffff,0.732814067439041
Fourteen Cafe,,48.8303,2.33363,162,75014,0.56931948010378663,891fb467383ffff,0.74903073380352847
Poinçon Paris,,48.82458,2.32561,262,75014,0.56931948010378663,891fb4673c3ffff,0.9061131421412143
Poinçon Paris,,48.82458,2.32561,262,75014,0.56931948010378663,891fb4673c3ffff,0.91203072033716559
Backstage café HIPI,,48.83935,2.32342,175,75014,0.56931948010378663,891fb467007ffff,0.86563982164881281
Backstage café HIPI,,48.83935,2.32342,175,75014,0.56931948010378663,891fb467007ffff,0.87262986113593033
Poké Fun,,48.83332,2.31681,126,75014,0.56931948010378663,891fb467073ffff,0.78121825231914632
Poké Fun,,48.83332,2.31681,126,75014,0.56931948010378663,891fb467073ffff,0.78936025810918675
Aux Plumes,,48.83229,2.3278,123,75014,0.56931948010378663,891fb467393ffff,0.79615931850453914
